username,photo,caption
seiden_into.ur.dms,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/43736497_442140586310857_4229190605867855314_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&oh=9f5ceaa76828c0c0d9e3ebe9658bfa93&oe=5E67E71B,this Columbia football player from over the summer who i saw a few times like basically ghosted me & he just responded to my Snapchat story of my birthright acceptance letter saying “can we fuck when u get back to NY”. who raised ppl to be like this plz LMK bc it’s no bueno
seiden_into.ur.dms,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/53611110_448807095658599_869860731716938274_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&oh=402f2352a012fbf83dc63798f06d3a57&oe=5E746750,"great photo to capture my newfound love of gambling. Also got my eyebrows done today & my lady asked me if I was getting ready to go on spring break.....apparently I am pale, & I am sad about it"
seiden_into.ur.dms,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/67402717_866451587044143_2450299077737774539_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&oh=531d1c790c501a4da58f46e354e5861c&oe=5E86AA53,My high school English teacher posted this on fb & other teachers at tenafly high school sad face reacted to it and commented on it with crying emojis LOL
seiden_into.ur.dms,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/70251390_2903479579665465_4219232921290006365_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=109&oh=e8949fad3cd1ecdc7189ce3678cebb18&oe=5E66FFDB,"first time I’ve ever seen this pic of me & my brother & I’m laughing, someone meme this"
seiden_into.ur.dms,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/40283889_2199397943417418_5898979258552232399_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&oh=5b27479b80ad8936cc2a1be6c2c331b1&oe=5E86A63A,lez get it
seiden_into.ur.dms,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/43913994_343705209736039_6007809081661484085_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=107&oh=adf554ef6c34f570a29e43e2436d7f0d&oe=5E809E32,it brings me weird ironic joy that my ex boyfriends ex best friend cares about me more than he does LOL#TheEnemyOfMyEnemyIsMyFriend
seiden_into.ur.dms,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/66866227_684873055273546_4472375592782092743_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&oh=f5e8ffa11dab43e5f5e8588e2f34e184&oe=5E686E28,yesterday we were right next to teterboro airport (for private planes only) & there were a bunch of flashing lights so my dad said “i bet they’re arresting someone like Jeffrey Epstein off a private plane right now” and my brother and I were like nah thats def not happening....turns out they were there arresting r kelly😱
seiden_into.ur.dms,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/61958116_2383409331946026_2246713954130071892_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&oh=1d0e727a3ec7e9ff0ee8593fcf9ef37e&oe=5E6EC37B,Just a friendly reminder to never give annika the mary j
seiden_into.ur.dms,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/47694753_418744562198289_5957715632590018850_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=109&oh=269bfd10b1f7f9122159a02bab635202&oe=5E82B117,Let’s all take a second to remember who the original Fiji water girl was
seiden_into.ur.dms,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/53363010_1996987430597535_916097880483245834_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&oh=91fc5bbd99f12a7764099d6ab655c9e0&oe=5E8B9FAB,when u hang out with a guy from a dating app & find out that his photos he used were from 2013 y i k e s
seiden_into.ur.dms,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/45557800_262016917820547_1094317800863830449_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&oh=a568f02a57433ad3ee977a1569b7b231&oe=5E754BA1,Looking greasy & wearing sweats but as I leave my class I somehow run into guy I got with at beginning of semester but of course he’s all dressed up for some presentation & wearing a suit. would happen
seiden_into.ur.dms,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/70011318_114710683239384_5014379666939597147_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=e9c3ab4623fdd799d269fd4718b028ec&oe=5E69A205,I decided not to watch BIP tonight (shocking ik) and now I wanna go on twitter to be amused but I can’t bc spoilers are real 😭😭
seiden_into.ur.dms,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/58453722_135626577580635_3757451478518261159_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&oh=e7258714a8d510531998d8d1d3334be3&oe=5E696218,"having a steak dilemma: i hate going on dates when theres filet mignon on the menu bc obviously that’s what I want but like idk who’s paying so that could be major awko taco. anyways here’s a pic of me and my one true date, julian, as captured by cluuuur"
seiden_into.ur.dms,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/43816502_840917046299533_8831493658539158221_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&oh=1936f6306c618b83cfa7f4c482c9935d&oe=5E8155F9,"this spanish man I was getting with abroad who unfollowed me on insta after I left randomly decided to follow me today and liked my old photos & shocker but I didn’t reach out to him bc literally why & he dmed me this.....((for reference this is the man who bit my lip and made it purple)) but this message is so wack, i don’t owe u anythingggggg"
seiden_into.ur.dms,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/73554145_1193166194224648_1517869144567098925_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=104&oh=a88ea4f562cb4a567595a1a07076240f&oe=5E7EF075,omg my blood is boiling.
seiden_into.ur.dms,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/61276746_704611879994024_580337692332625615_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&oh=c58b70484402b9f7710dabfde554aa35&oe=5E7402C6,"today went from being the best day to the worst day ever in a matter of 10 minutes because I got something in my eye and I seriously can’t get it out. In January I got something in my eye and had to go to the emergency room to get it out, bt my parents will be here in 2 hours for senior toast and we’re going to fogo de chao so I have to just suck it up even tho my eye is throbbing and I have the most sensitive eyes ever. I also have a fear of people touching my eye so the thought of having to even go to a medical service for them to look at my eye makes me want to faint. Ok goodbye."
seiden_into.ur.dms,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/51476600_2198996177097347_4265763424418433180_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=111&oh=c2fdc0ce241116b519fcb90bbf719303&oe=5E68751B,"Woke up with mad notifications and was like hmmm why, turns out I POSTED AN INSTAGRAM PHOTO IN MY SLEEP"
seiden_into.ur.dms,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/54457857_401776267337902_6003679193269227254_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&oh=757d2b0a20a58b8340a9bdf27c2021e6&oe=5E65C098,"if I had a nickel for every guy that’s a disappointment, I would have a lot of nickels"
seiden_into.ur.dms,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/54457873_957095501148074_4958345959168911148_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=102&oh=91d084cd6725c69f79423e1b84232afb&oe=5E73DC94,triggered from last night
seiden_into.ur.dms,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/50627208_120213479035549_6288434001954541956_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&oh=e92647371a9f74261eea0d77aba5d4cf&oe=5E78150E,...
seiden_into.ur.dms,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/56584408_2433323533346626_6426765881539504289_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&oh=f931af4b1bfa7c8906e1b9fc8497e9df&oe=5E51F76C,"me: posts finsta about how I hate when ppl cancel plans
me 24 hours later: gets her plans cancelled on.
rewarding my misery with a Frappuccino bye"
seiden_into.ur.dms,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/43678598_1125235257652398_6658530339677486672_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&oh=71436a503ca9107dd9fde3dd7b2cb037&oe=5E771672,My brother posted this in 2012...is he psychic
seiden_into.ur.dms,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/49352198_1957625261213398_213196683144471943_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&oh=66558892b669251f7ffc843bbcc342a0&oe=5E7D15DD,this boy got mad at me & deleted all his comments on my insta pics but didn’t delete my comments on his pictures so that he would have more comments on his photos...that’s a new level of extra even for me
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/21041032_222786938250138_7041783161658802176_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&oh=6befc7e24a8e653244f137123b4c8279&oe=5E82B961,Looking ahead at orientation like
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/19436580_451445035208727_571141448192229376_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&oh=c0f851ebe18406992981cec0411c6fa2&oe=5E72F642,"In the words of the great Illinoisian Kanye West, 'White girls politicking that's that Sarah Palin'"
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/39505749_1055446627956606_5039916806416891904_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&oh=36e8f7ed9fb52f9187669dc9a3e3fd45&oe=5E69C305,Three years of being OAs and I still can’t wobble
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/14723157_252622068489069_894188504282562560_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=109&oh=c4ad82b87b43b811158d800b282de12b&oe=5E82D02C,Cousin rivalry is strong. Basketball rivalry is less so
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/17267460_1825245131134429_3492868134698745856_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&oh=1acb7803690276ee0aff496dee3fa027&oe=5E89498C,"East Tennessee: come for Habitat, stay because you're hospitalized"
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/61818911_102897624252622_2607125097219686723_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=110&oh=1076916fbf30d51c9070abff4e7cec57&oe=5E6C1DEE,We’re laughing a lot less now that we’re out of school. PC: @izagholl
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/24327643_381371555625529_4973972883576455168_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&oh=d1f439914897da9ae9b5f14c6ca3f7a4&oe=5E68654D,Pictured: the four stages of first semester junior year
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/69568570_120453499038104_1158426146231997085_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&oh=239f27ae4284ef1be6240f7b14d4ba24&oe=5E7F12A7,We’re awfully young to be this washed up
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/71195564_2394865737288270_8314463696240314196_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&oh=51ac08e6b9057a64390556a46d92cc43&oe=5E66A831,Anybody looking for a fifth year transfer QB?
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/30077688_1791955530868144_968229604412096512_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=104&oh=9f8a9fa0f21c6f40634639eddbee71fc&oe=5E550612,"To the people and place I love, thank you! We’re ready to represent you!"
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/36030610_413882132428537_1828008840763801600_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&oh=e21cd8b71cac99991319f850ba1878f6&oe=5E702CDB,Pretty great to live in a place where disagreements are solved by conversations 🇺🇸 #ThisIsCatholicU
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/20393607_143950949521062_5150227896043831296_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&oh=89fb0c5ceb9ac0ff0573b909b98f86ed&oe=5E710407,2/3 Harrington brothers care about baseball. #WheresPat?
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/15625272_1366723520038470_5452581962910793728_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&oh=184a728acd7a1c0bed24fe45bfc3163b&oe=5E8B4865,'Please no more cousins'-The Staircase
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/31556632_2088568718051001_4143151308871827456_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=109&oh=6e342d8ee5a58b7febf8a59f7cdc84b7&oe=5E724B68,Happy 21st to my future lawyer. Enjoy being the youngest boy in law school
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/30909934_201202357333771_2293303469940932608_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=107&oh=fa638037d6528af58d394f5accaee267&oe=5E6A2A38,Raise your hand if you’ve lost an SGA election.
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/58692068_2241369982576416_4407701184389259291_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=db421c4e878a1ee2066a01bc41d4405a&oe=5E841053,We made through four years of being “champagne of beers” kids at a champagne school
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/30078865_199080647537068_3684367042661580800_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=104&oh=e835cfa5788caad1ae02ddff078de6d5&oe=5E831DEE,Today is #cufoundersday and you should donate for the future of this university. Tomorrow is Election Day and you should vote for the future of this university. #representingcatholicyou
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/41758025_489605651518632_6868035924948459691_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&oh=3d92b10a93d77449193f8ea1eefbeabb&oe=5E71E648,This is how we all feel about not having to campaign on an Election Day. Congrats to the new @catholicsga Senate!
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/42653039_376463802893551_3738414178411157348_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=107&oh=73c0dc17c5e2ae3ddb9eab86b1e34557&oe=5E6DC1A9,Taken as @brendandillon repeatedly harassed me
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/44436535_501534007007874_4388954916577162922_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&oh=5dd00d622a544e48cc89261ec7c7d2dd&oe=5E70F7B0,"One took a hit, one took a northwestern ejection, and one is domer. So none of the watts 97s are doing well"
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/22860514_1410440529064375_5037098582021242880_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=107&oh=e9f28b789d0fe3625375515052adf638&oe=5E6AAAB7,We went as a D1 school for halloween
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/42411947_471449370031916_5025028649291500017_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&oh=b98687a9b14e0128889caafaf4318f92&oe=5E6EC71A,So this is where they grow the pumpkin spiced lattes?
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/21480375_341611379624860_8079083678505893888_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=104&oh=0817b5f8c8e0c42b8ae23bcc76298193&oe=5E8A94BF,"From the Watts family 97's, 'Saturday's are for the Boise'"
jimmy__harrington,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/20686970_171568150055159_241360622116143104_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=111&oh=7d645caefb700c8c11686290e5904c9b&oe=5E7DAB31,Smiling because he accidentally called me 'dad' even without seeing me dance
